Country,Industry Name,Net Margin,EBIT/Sales,EBITDA/Sales,EBITDAR&D/Sales,EBITDASG&A/Sales,Gross Margin,year,Lease Expense/Sales,Number of Firms,After-tax Lease & R&D adj Margin,After-tax Lease Adjusted Margin,After-tax Operating Margin (EBIT(1-t),After-tax Unadjusted Operating Margin,COGS/Sales,Number of firms,Pre-tax Lease & R&D adj Margin,Pre-tax Lease adjusted Margin,Pre-tax Operating Margin,Pre-tax Unadjusted Operating Margin,"Pre-tax, Pre-stock compensation Operating Margin",R&D/Sales,SG&A/ Sales,Stock-Based Compensation/Sales
US,Advertising,0.044954208,,,,0.189197893,,1998,,25,,,0.083709387,,,,,,,,,,,
US,Advertising,0.049324479,0.162492433,0.20798294,,0.189197893,,1999,,28,,,0.094773342,,,,,,,,,,,
US,Advertising,0.037383627,0.15614861,0.143213194,,0.50634849,,2000,,30,,,0.093987728,,,,,,,,,,,
US,Advertising,-1.58E-05,0.154322848,0.208692413,,0.492642543,,2001,,36,,,0.081981897,,,,,,,,,,,
US,Advertising,0.011289653,0.162464271,0.215859303,,0.488948243,,2002,,38,,,0.091420506,,,,,,,,,,,
US,Advertising,0.024012601,0.106615329,0.15195106,,0.493971035,,2003,,34,,,0.06320402,,,,,,,,,,,
US,Advertising,-0.003654763,0.149032504,0.187973007,,0.464839615,,2004,,35,,,0.084912891,,,,,,,,,,,
US,Advertising,0.019303511,0.108625864,0.146021941,,0.538609132,,2005,,34,,,0.074085985,,,,,,,,,,,
US,Advertising,0.04568872,0.153110932,0.197828936,,0.562639132,,2006,,36,,,0.100676416,,,,,,,,,,,
US,Advertising,0.04170485,0.11883173,0.167460484,,0.546156813,,2007,,39,,,0.08235956,,,,,,,,,,,
US,Advertising,0.045339259,0.132590525,0.179586956,,0.550202263,,2008,,29,,,0.088000344,,,,,,,,,,,
US,Advertising,-0.075349999,0.111775863,0.159728451,,0.528271273,,2009,,36,,,0.083293723,,,,,,,,,,,
US,Advertising,0.023076793,0.083810125,0.128662253,,0.493077958,,2010,,27,,,0.058314813,,,,,,,,,,,
US,Advertising,0.036302614,0.102702956,0.144123726,,0.499842485,,2011,,31,,,0.074391199,,,,,,,,,,,
US,Advertising,0.035213418,0.117670949,0.157505741,,0.50056375,,2012,,32,,,0.081992837,,,,,,,,,,,
US,Advertising,0.039017661,,0.155196053,,0.352092375,,2013,,65,,,,,,,,,,,,,,
US,Advertising,0.03984483,,0.150831604,,0.347657554,,2014,,52,,,,,,,,,,,,,,
US,Advertising,0.043238662,,0.148050638,,0.330346354,,2015,,44,,,,,,,,,,,,,,
US,Advertising,0.060354282,,0.153875529,,0.328023174,,2016,,41,,,,,,,,,,,,,,
US,Advertising,0.054478099,,0.159733137,,0.283138944,,2017,,40,,,,,,,,,,,,,,
US,Aerospace/Defense,0.040171657,,,,0.265128827,,1998,,48,,,0.21040886,,,,,,,,,,,
US,Aerospace/Defense,0.039139087,0.106753097,0.139392373,,,,1999,,48,,,0.071026617,,,,,,,,,,,
US,Aerospace/Defense,0.040777205,0.111870654,0.104775854,,0.169346337,,2000,,39,,,0.071562404,,,,,,,,,,,
US,Aerospace/Defense,0.021075998,0.1197739,0.152170616,,0.219535645,,2001,,65,,,0.077164131,,,,,,,,,,,
US,Aerospace/Defense,0.014668231,0.117567873,0.148525973,,0.203524326,,2002,,77,,,0.077526229,,,,,,,,,,,
US,Aerospace/Defense,0.031824987,0.078541715,0.106995435,,0.172935629,,2003,,72,,,0.055798911,,,,,,,,,,,
US,Aerospace/Defense,0.00821788,0.08988445,0.116590826,,0.187368761,,2004,,67,,,0.06297317,,,,,,,,,,,
US,Aerospace/Defense,0.032869985,0.068022723,0.093825335,,0.165563344,,2005,,70,,,0.04968751,,,,,,,,,,,
US,Aerospace/Defense,0.056093213,0.098846354,0.12400202,,0.2040416,,2006,,73,,,0.06896749,,,,,,,,,,,
US,Aerospace/Defense,0.066906253,0.086221995,0.109569496,,0.187294897,,2007,,68,,,0.059215696,,,,,,,,,,,
US,Aerospace/Defense,0.071468704,0.101304085,0.123674206,,0.199618259,,2008,,65,,,0.068394709,,,,,,,,,,,
US,Aerospace/Defense,0.053442713,0.100889786,0.123166649,,0.200573787,,2009,,67,,,0.069619856,,,,,,,,,,,
US,Aerospace/Defense,0.055367129,0.086579842,0.109823266,,0.191194495,,2010,,62,,,0.061345446,,,,,,,,,,,
US,Aerospace/Defense,0.067809023,0.101565307,0.125327646,,0.208108955,,2011,,64,,,0.073130395,,,,,,,,,,,
US,Aerospace/Defense,0.066628442,0.102366771,0.126281296,,0.207241138,,2012,,66,,,0.071499432,,,,,,,,,,,
US,Aerospace/Defense,0.066364836,,0.12782676,,0.203018181,,2013,,95,,,,,,,,,,,,,,
US,Aerospace/Defense,0.076429806,,0.136147434,,0.21127075,,2014,,93,,,,,,,,,,,,,,
US,Aerospace/Defense,0.076011706,,0.143829287,,0.217895726,,2015,,92,,,,,,,,,,,,,,
US,Aerospace/Defense,0.071473423,,0.135420038,,0.202385899,,2016,,96,,,,,,,,,,,,,,
US,Aerospace/Defense,0.072186339,,0.134714786,,0.2055133,,2017,,87,,,,,,,,,,,,,,
US,Air Transport,0.05350959,,,,0.192246532,,1998,,44,,,0.095277862,,,,,,,,,,,
US,Air Transport,0.049704311,0.141955519,0.195287385,,,,1999,,42,,,0.09159014,,,,,,,,,,,
US,Air Transport,0.027853867,0.111325928,0.128705696,,0.249284718,,2000,,36,,,0.075056797,,,,,,,,,,,
US,Air Transport,-0.00371143,0.122440223,0.179055813,,0.287497629,,2001,,45,,,0.07942107,,,,,,,,,,,
US,Air Transport,-0.004889905,0.061151027,0.121364352,,0.216522675,,2002,,43,,,0.048694664,,,,,,,,,,,
US,Air Transport,-0.013363803,0.030872935,0.094743397,,0.19148098,,2003,,43,,,0.011177551,,,,,,,,,,,
US,Air Transport,0.005038367,0.123251942,0.181451917,,0.270494796,,2004,,46,,,0.068442761,,,,,,,,,,,
US,Air Transport,0.010401274,0.054534142,0.110336762,,0.207570939,,2005,,45,,,0.032560357,,,,,,,,,,,
US,Air Transport,0.025878895,0.125668066,0.174748744,,0.283173836,,2006,,56,,,0.093092929,,,,,,,,,,,
US,Air Transport,0.059008367,0.094331076,0.138825733,,0.230608854,,2007,,48,,,0.070123254,,,,,,,,,,,
US,Air Transport,0.003316777,0.09033338,0.135343597,,0.219234677,,2008,,43,,,0.074489743,,,,,,,,,,,
US,Air Transport,-2.38E-05,0.055565271,0.101528991,,0.195151936,,2009,,44,,,0.03504585,,,,,,,,,,,
US,Air Transport,0.037307917,0.051981442,0.105508636,,0.214157856,,2010,,39,,,0.035055563,,,,,,,,,,,
US,Air Transport,0.037550566,0.087822065,0.137567852,,0.265358326,,2011,,36,,,0.068636512,,,,,,,,,,,
US,Air Transport,0.04269902,0.083823677,0.130155948,,0.273079654,,2012,,36,,,0.065555927,,,,,,,,,,,
US,Air Transport,0.028192701,,0.09397025,,0.13409308,,2013,,25,,,,,,,,,,,,,,
US,Air Transport,0.09315536,,0.106262287,,0.145663535,,2014,,22,,,,,,,,,,,,,,
US,Air Transport,0.108582373,,0.151277969,,0.190654118,,2015,,20,,,,,,,,,,,,,,
US,Air Transport,0.107905921,,0.218741275,,0.25505601,,2016,,18,,,,,,,,,,,,,,
US,Air Transport,0.070278009,,0.206420773,,0.244047134,,2017,,17,,,,,,,,,,,,,,
US,Alternate Energy,0.089617131,0.38115325,0.490518562,,,,1999,,5,,,0.266063454,,,,,,,,,,,
US,Aluminum,0.045064033,,,,0.200110714,,1998,,9,,,0.103300005,,,,,,,,,,,
US,Aluminum,0.043009948,0.145352791,0.197071513,,,,1999,,9,,,0.101824016,,,,,,,,,,,
US,Apparel,0.042600344,,,,0.138372569,,1998,,61,,,0.070482916,,,,,,,,,,,
US,Apparel,0.053775659,0.127423528,0.154803739,,,,1999,,60,,,0.083937732,,,,,,,,,,,
US,Apparel,0.051454859,0.122112804,0.102942975,,0.323374464,,2000,,41,,,0.078012707,,,,,,,,,,,
US,Apparel,0.022876844,0.125945337,0.15443677,,0.402850314,,2001,,54,,,0.080633322,,,,,,,,,,,
US,Apparel,0.011972075,0.109045065,0.137555271,,0.380444913,,2002,,58,,,0.068047408,,,,,,,,,,,
US,Apparel,0.035071577,0.100093903,0.12588601,,0.38803901,,2003,,59,,,0.065454243,,,,,,,,,,,
US,Apparel,0.025432412,0.114327128,0.136378377,,0.3739941,,2004,,65,,,0.072324989,,,,,,,,,,,
US,Apparel,0.033431879,0.093035682,0.118263703,,0.399514265,,2005,,60,,,0.060882086,,,,,,,,,,,
US,Apparel,0.053848232,0.119819308,0.142786743,,0.433096536,,2006,,64,,,0.077980099,,,,,,,,,,,
US,Apparel,0.059677646,0.103720793,0.127862273,,0.425527661,,2007,,56,,,0.069190142,,,,,,,,,,,
US,Apparel,0.053793614,0.102591574,0.129478865,,0.426480346,,2008,,52,,,0.071295371,,,,,,,,,,,
US,Apparel,0.036715724,0.096867094,0.124849102,,0.431673384,,2009,,56,,,0.069707112,,,,,,,,,,,
US,Apparel,0.06494446,0.096995109,0.127025126,,0.446737183,,2010,,48,,,0.064755756,,,,,,,,,,,
US,Apparel,0.067174328,0.109690512,0.137286206,,0.45706743,,2011,,57,,,0.075973048,,,,,,,,,,,
US,Apparel,0.065860423,0.103689906,0.12980743,,0.46270135,,2012,,54,,,0.073273688,,,,,,,,,,,
US,Apparel,0.067171412,,0.142263002,,0.495279358,,2013,,70,,,,,,,,,,,,,,
US,Apparel,0.074643405,,0.147657303,,0.511474643,,2014,,64,,,,,,,,,,,,,,
US,Apparel,0.062739249,,0.146124223,,0.514008626,,2015,,63,,,,,,,,,,,,,,
US,Apparel,0.062863379,,0.146292583,,0.524517063,,2016,,58,,,,,,,,,,,,,,
US,Apparel,0.034269129,,0.141310253,,0.527844428,,2017,,51,,,,,,,,,,,,,,
US,Auto & Truck,0.039601194,,,,0.217359635,,1998,,20,,,0.110111794,,,,,,,,,,,
US,Auto & Truck,0.034724627,0.144922775,0.1990114,,,,1999,,21,,,0.097212109,,,,,,,,,,,
US,Auto & Truck,0.037751694,0.202735902,0.205152915,,0.395215356,,2000,,19,,,0.129456532,,,,,,,,,,,
US,Auto & Truck,0.005560701,0.140448467,0.195364296,,0.326157006,,2001,,21,,,0.091938493,,,,,,,,,,,
US,Auto & Truck,-0.000255407,0.111868691,0.17619542,,0.315392938,,2002,,23,,,0.07419785,,,,,,,,,,,
US,Auto & Truck,0.012526605,0.077201146,0.137616095,,0.28542786,,2003,,21,,,0.053124644,,,,,,,,,,,
US,Auto & Truck,0.012215706,0.134786175,0.186207716,,0.308970736,,2004,,25,,,0.09041674,,,,,,,,,,,
US,Auto & Truck,0.034860237,0.071651245,0.127155204,,0.267630833,,2005,,29,,,0.053419319,,,,,,,,,,,
US,Auto & Truck,0.025908336,0.10956753,0.16789598,,0.308721639,,2006,,31,,,0.088052502,,,,,,,,,,,
US,Auto & Truck,0.030007486,0.070206067,0.131034205,,0.267100358,,2007,,27,,,0.045804486,,,,,,,,,,,
US,Auto & Truck,0.011464683,0.093003786,0.149714766,,0.280861279,,2008,,19,,,0.059422753,,,,,,,,,,,
US,Auto & Truck,-0.033052001,0.00901604,0.076586592,,0.225928904,,2009,,22,,,0.006244237,,,,,,,,,,,
US,Auto & Truck,0.038242724,,0.068830578,,0.154829504,,2013,,26,,,,,,,,,,,,,,
US,Auto & Truck,0.031643238,,0.082308048,,0.172461582,,2014,,22,,,,,,,,,,,,,,
US,Auto & Truck,0.03362842,,0.07097241,,0.162249458,,2015,,19,,,,,,,,,,,,,,
US,Auto & Truck,0.063502524,,0.093683963,,0.168662987,,2016,,15,,,,,,,,,,,,,,
US,Auto & Truck,0.020665656,,0.102472169,,0.181480568,,2017,,18,,,,,,,,,,,,,,
US,Auto Parts,0.006315223,0.097865521,0.133487986,,0.223025063,,2001,,65,,,0.060483822,,,,,,,,,,,
US,Auto Parts,0.002525265,0.079660849,0.119536525,,0.207958537,,2002,,62,,,0.04099275,,,,,,,,,,,
US,Auto Parts,0.020768353,0.051707374,0.085482039,,0.176701148,,2003,,62,,,-0.760153982,,,,,,,,,,,
US,Auto Parts,0.005391626,0.078743892,0.113053169,,0.201164717,,2004,,60,,,0.052901965,,,,,,,,,,,
US,Auto Parts,0.016327495,0.043113272,0.075871263,,0.160831961,,2005,,58,,,0.031660649,,,,,,,,,,,
US,Auto Parts,0.001056768,0.060405736,0.09378914,,0.186012689,,2006,,64,,,0.043782694,,,,,,,,,,,
US,Auto Parts,-0.003672614,0.030609019,0.061851033,,0.154332874,,2007,,55,,,0.020735045,,,,,,,,,,,
US,Auto Parts,0.017996617,0.045172003,0.076507947,,0.170560411,,2008,,53,,,0.031601951,,,,,,,,,,,
US,Auto Parts,-0.014731117,0.041498673,0.074240847,,0.174686067,,2009,,54,,,0.029708308,,,,,,,,,,,
US,Auto Parts,0.043650544,0.024635811,0.064554215,,0.186056118,,2010,,46,,,0.018168937,,,,,,,,,,,
US,Auto Parts,0.050986048,0.064863561,0.094824735,,0.200171368,,2011,,51,,,0.049809407,,,,,,,,,,,
US,Auto Parts,0.045619499,0.06715499,0.093624018,,0.187187107,,2012,,54,,,0.051939723,,,,,,,,,,,
US,Auto Parts,0.040022164,,0.091663369,,0.166648417,,2013,,75,,,,,,,,,,,,,,
US,Auto Parts,0.034416868,,0.08802344,,0.157868843,,2014,,75,,,,,,,,,,,,,,
US,Auto Parts,0.053625143,,0.096689001,,0.172829374,,2015,,65,,,,,,,,,,,,,,
US,Auto Parts,0.047615208,,0.10709295,,0.180324331,,2016,,63,,,,,,,,,,,,,,
US,Auto Parts,0.053238081,,0.110467329,,0.181638089,,2017,,62,,,,,,,,,,,,,,
US,Auto Parts (OEM),0.035978617,,,,0.148726729,,1998,,36,,,0.061175935,,,,,,,,,,,
US,Auto Parts (OEM),0.025415893,0.0921914,0.130816731,,,,1999,,35,,,0.061671841,,,,,,,,,,,
US,Auto Parts (OEM),0.040327001,0.104858156,0.103271791,,0.176289452,,2000,,29,,,0.067906612,,,,,,,,,,,
US,Auto Parts (Replacement),0.038259923,,,,0.145769384,,1998,,36,,,0.075287259,,,,,,,,,,,
US,Auto Parts (Replacement),0.034221532,0.124366349,0.162836943,,,,1999,,34,,,0.077918091,,,,,,,,,,,
US,Auto Parts (Replacement),0.021438282,0.117029451,0.106757588,,0.287843282,,2000,,26,,,0.073375489,,,,,,,,,,,
US,Automotive,-0.016553504,0.007722345,0.077681039,,0.211641554,,2010,,18,,,-0.000345951,,,,,,,,,,,
US,Automotive,0.033564025,0.069910312,0.125047967,,0.245931533,,2011,,12,,,0.049444206,,,,,,,,,,,
US,Automotive,0.034489359,0.05804557,0.108514563,,0.23368042,,2012,,12,,,0.041033081,,,,,,,,,,,
US,Bank,,,,,,,1998,,162,,,,,,,,,,,,,,
US,Bank,,,,,,,1999,,189,,,,,,,,,,,,,,
US,Bank,,,,,,,2000,,170,,,,,,,,,,,,,,
US,Bank,,,,,,,2001,,446,,,,,,,,,,,,,,
US,Bank,,,,,,,2002,,462,,,,,,,,,,,,,,
US,Bank,,,,,,,2003,,504,,,,,,,,,,,,,,
US,Bank,,,,,,,2004,,499,,,,,,,,,,,,,,
US,Bank,,,,,,,2005,,487,,,,,,,,,,,,,,
US,Bank,,,,,,,2006,,550,,,,,,,,,,,,,,
US,Bank,,,,,,,2007,,503,,,,,,,,,,,,,,
US,Bank,,,,,,,2008,,476,,,,,,,,,,,,,,
US,Bank,,,,,,,2009,,481,,,,,,,,,,,,,,
US,Bank,,,,,,,2010,,417,,,,,,,,,,,,,,
US,Bank,,,,,,,2011,,426,,,,,,,,,,,,,,
US,Bank,,,,,,,2012,,416,,,,,,,,,,,,,,
US,Bank,0.272062855,,0,,0.4441566,,2013,,7,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,1998,,8,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,1999,,7,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2000,,7,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2001,,8,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2002,,8,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2003,,7,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2004,,7,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2005,,7,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2006,,7,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2007,,7,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2008,,7,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2009,,7,,,,,,,,,,,,,,
US,Bank (Canadian),,,,,,,2010,,7,,,,,,,,,,,,,,
US,Bank (Foreign),,,,,,,1998,,2,,,,,,,,,,,,,,
US,Bank (Foreign),,,,,,,1999,,2,,,,,,,,,,,,,,
US,Bank (Foreign),,,,,,,2000,,2,,,,,,,,,,,,,,
US,Bank (Foreign),,,,,,,2001,,3,,,,,,,,,,,,,,
US,Bank (Foreign),,,,,,,2002,,6,,,,,,,,,,,,,,
US,Bank (Foreign),,,,,,,2003,,4,,,,,,,,,,,,,,
US,Bank (Foreign),,,,,,,2004,,5,,,,,,,,,,,,,,
US,Bank (Foreign),,,,,,,2005,,4,,,,,,,,,,,,,,
US,Bank (Foreign),,,,,,,2006,,4,,,,,,,,,,,,,,
US,Bank (Foreign),,,,,,,2007,,4,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,1998,,34,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,1999,,37,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2000,,32,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2001,,36,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2002,,32,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2003,,43,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2004,,38,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2005,,39,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2006,,37,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2007,,37,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2008,,38,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2009,,39,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2010,,40,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2011,,45,,,,,,,,,,,,,,
US,Bank (Midwest),,,,,,,2012,,68,,,,,,,,,,,,,,
US,Bank (Money Center),0.189020854,,0,,0.515601493,,2014,,13,,,,,,,,,,,,,,
US,Bank (Money Center),0.244755659,,,,,,2015,,9,,,,,,,,,,,,,,
US,Bank (Money Center),0.244996465,,0,,0.521522984,,2016,,10,,,,,,,,,,,,,,
US,Bank (Money Center),0.260314807,,0,,0.510294325,,2017,,11,,,,,,,,,,,,,,
US,Banks (Regional),0.230452483,,0,,0.507699057,,2013,,721,,,,,,,,,,,,,,
US,Banks (Regional),0.222277442,,0,,0.513514112,,2014,,676,,,,,,,,,,,,,,
US,Banks (Regional),0.243332128,,,,,,2015,,644,,,,,,,,,,,,,,
US,Banks (Regional),0.233863535,,0,,0.509018654,,2016,,645,,,,,,,,,,,,,,
US,Banks (Regional),0.238238534,,0,,0.501032929,,2017,,612,,,,,,,,,,,,,,
US,Beverage,0.098668154,0.138800516,0.184034489,,0.523809403,,2007,,43,,,0.096150797,,,,,,,,,,,
US,Beverage,0.115441908,0.158849774,0.19991752,,0.542406149,,2008,,40,,,0.116644321,,,,,,,,,,,
US,Beverage,0.108292822,0.152507971,0.191894426,,0.539464802,,2009,,41,,,0.112773876,,,,,,,,,,,
US,Beverage,0.149123696,0.182272909,0.221654244,,0.558646303,,2010,,33,,,0.136040523,,,,,,,,,,,
US,Beverage,0.139898574,0.204492473,0.251479751,,0.590092158,,2011,,34,,,0.155963244,,,,,,,,,,,
US,Beverage,0.127104383,0.207381171,0.253551384,,0.589125952,,2012,,35,,,0.156822359,,,,,,,,,,,
US,Beverage ,0.127666153,,0.215407373,,0.578756207,,2013,,47,,,,,,,,,,,,,,
US,Beverage (Alcoholic),0.060443366,,,,0.232599089,,1998,,22,,,0.095167439,,,,,,,,,,,
US,Beverage (Alcoholic),0.063039782,0.1840709,0.237268687,,,,1999,,20,,,0.110077427,,,,,,,,,,,
US,Beverage (Alcoholic),0.096811217,0.208479623,0.181240292,,0.38131982,,2000,,19,,,0.127780618,,,,,,,,,,,
US,Beverage (Alcoholic),0.036954393,0.234593622,0.28712751,,0.447658532,,2001,,24,,,0.151943831,,,,,,,,,,,
US,Beverage (Alcoholic),0.039359141,0.233018837,0.277653873,,0.428954087,,2002,,23,,,0.148822293,,,,,,,,,,,
US,Beverage (Alcoholic),0.025984954,0.17699528,0.228558727,,0.42987081,,2003,,24,,,0.112253014,,,,,,,,,,,
US,Beverage (Alcoholic),0.012097644,0.234486057,0.283899584,,0.48061599,,2004,,22,,,0.149006064,,,,,,,,,,,
US,Beverage (Alcoholic),0.119235226,0.19855059,0.246930488,,0.443419909,,2005,,22,,,0.124491106,,,,,,,,,,,
US,Beverage (Alcoholic),0.099912506,0.21459898,0.268445876,,0.486238705,,2006,,27,,,0.140672068,,,,,,,,,,,
US,Beverage (Alcoholic),0.226287011,,0.223798262,,0.503467122,,2013,,19,,,,,,,,,,,,,,
US,Beverage (Alcoholic),0.142085923,,0.22270259,,0.479301401,,2014,,22,,,,,,,,,,,,,,
US,Beverage (Alcoholic),0.148188085,,0.264866196,,0.516922415,,2015,,22,,,,,,,,,,,,,,
US,Beverage (Alcoholic),0.191265844,,0.271045916,,0.522651293,,2016,,25,,,,,,,,,,,,,,
US,Beverage (Alcoholic),0.211834739,,0.20259896,,0.446361573,,2017,,28,,,,,,,,,,,,,,
US,Beverage (Soft Drink),0.106064584,,,,0.26024553,,1998,,13,,,0.141823486,,,,,,,,,,,
US,Beverage (Soft Drink),0.082095562,0.198518347,0.25556986,,,,1999,,15,,,0.131781017,,,,,,,,,,,
US,Beverage (Soft Drink),0.092351361,0.216782855,0.213222695,,0.642825487,,2000,,13,,,0.149193935,,,,,,,,,,,
US,Beverage (Soft Drink),0.04281015,0.204823837,0.263512575,,0.643265053,,2001,,19,,,0.141367102,,,,,,,,,,,
US,Beverage (Soft Drink),0.026605516,0.199747671,0.253318154,,0.632331117,,2002,,22,,,0.140640608,,,,,,,,,,,
US,Beverage (Soft Drink),0.05183143,0.170786616,0.217692723,,0.540132369,,2003,,17,,,0.119113696,,,,,,,,,,,
US,Beverage (Soft Drink),0.027355678,0.216237903,0.263552962,,0.605697232,,2004,,17,,,0.158198318,,,,,,,,,,,
US,Beverage (Soft Drink),0.103582995,0.16539177,0.210790869,,0.561389365,,2005,,19,,,0.119321649,,,,,,,,,,,
US,Beverage (Soft Drink),0.111859921,0.207973592,0.253215129,,0.605075506,,2006,,21,,,0.150708424,,,,,,,,,,,
US,Beverage (Soft),0.12660984,,0.218077103,,0.579642116,,2014,,46,,,,,,,,,,,,,,
US,Beverage (Soft),0.104948787,,0.221693706,,0.586390071,,2015,,43,,,,,,,,,,,,,,
US,Beverage (Soft),0.128108048,,0.228443894,,0.603671418,,2016,,36,,,,,,,,,,,,,,
US,Beverage (Soft),0.10860316,,0.22706363,,0.592435888,,2017,,35,,,,,,,,,,,,,,
US,Biotechnology,-0.01240123,0.219136639,0.304519672,,0.692237871,,2001,,76,,,0.022272734,,,,,,,,,,,
US,Biotechnology,0.026228436,0.21933007,0.321041144,,0.704595059,,2002,,91,,,0.102242604,,,,,,,,,,,
US,Biotechnology,0.083402731,0.129643924,0.208127027,,0.621753625,,2003,,84,,,0.065242684,,,,,,,,,,,
US,Biotechnology,0.048554403,0.256075504,0.350116875,,0.869802519,,2004,,90,,,0.139697559,,,,,,,,,,,
US,Biotechnology,0.088252165,0.199901523,0.279411754,,0.816536016,,2005,,87,,,0.113899003,,,,,,,,,,,
US,Biotechnology,0.16092828,0.29586512,0.365777262,,0.887780686,,2006,,105,,,0.193059497,,,,,,,,,,,
US,Biotechnology,0.160302605,0.232176438,0.295190246,,0.844702389,,2007,,102,,,0.146169664,,,,,,,,,,,
US,Biotechnology,0.166565625,0.210527718,0.27680681,,0.796832208,,2008,,107,,,0.129232713,,,,,,,,,,,
US,Biotechnology,0.118403993,0.148051607,0.219364813,,0.713512758,,2009,,121,,,0.088547475,,,,,,,,,,,
US,Biotechnology,0.139373439,0.213153516,0.281096277,,0.741901447,,2010,,119,,,0.156859046,,,,,,,,,,,
US,Biotechnology,0.091059281,-0.077912741,-0.007942437,,0.527335961,,2011,,158,,,-0.137298216,,,,,,,,,,,
US,Biotechnology,0.047347148,0.185386994,0.254035618,,0.824761364,,2012,,214,,,0.147473931,,,,,,,,,,,
US,Biotechnology,0.068757572,,0.223059385,,0.528530836,,2013,,349,,,,,,,,,,,,,,
US,Broadcasting,0.295491578,,0.274525544,,0.498247419,,2013,,30,,,,,,,,,,,,,,
US,Broadcasting,0.115645774,,0.287229555,,0.509724496,,2014,,28,,,,,,,,,,,,,,
US,Broadcasting,0.071320742,,0.279145543,,0.506461375,,2015,,29,,,,,,,,,,,,,,
US,Broadcasting,0.074914074,,0.27015275,,0.507365436,,2016,,30,,,,,,,,,,,,,,
US,Broadcasting,0.040886756,,0.28920223,,0.518043239,,2017,,27,,,,,,,,,,,,,,
US,Brokerage & Investment Banking,0.097238812,,0.005552687,,0.340529176,,2013,,49,,,,,,,,,,,,,,
US,Brokerage & Investment Banking,0.124756793,,0.004522407,,0.395860355,,2014,,46,,,,,,,,,,,,,,
US,Brokerage & Investment Banking,0.098242452,,0.004097275,,0.400543193,,2015,,42,,,,,,,,,,,,,,
US,Brokerage & Investment Banking,0.134216825,,0.001657099,,0.465363203,,2016,,45,,,,,,,,,,,,,,
US,Brokerage & Investment Banking,0.150118325,,0.003758368,,0.410633846,,2017,,42,,,,,,,,,,,,,,
US,Building Materials,0.036055198,,,,0.123378025,,1998,,57,,,0.05984159,,,,,,,,,,,
US,Building Materials,0.043366324,0.107643072,0.136807781,,,,1999,,57,,,0.069306848,,,,,,,,,,,
US,Building Materials,0.056722196,0.130443704,0.11277689,,0.242846169,,2000,,37,,,0.085202719,,,,,,,,,,,
US,Building Materials,0.01444071,0.111194877,0.146050661,,0.268416053,,2001,,52,,,0.0755106,,,,,,,,,,,
US,Building Materials,0.01331422,0.090852734,0.119957522,,0.234333551,,2002,,53,,,0.058840157,,,,,,,,,,,
US,Building Materials,-0.011313088,0.070432974,0.098978067,,0.219634896,,2003,,48,,,0.025271267,,,,,,,,,,,
US,Building Materials,0.008335698,0.092024232,0.115141629,,0.223701032,,2004,,49,,,0.057506835,,,,,,,,,,,
US,Building Materials,-0.03533387,0.075732462,0.097517026,,0.203880421,,2005,,45,,,0.046845563,,,,,,,,,,,
US,Building Materials,0.039356151,0.093196707,0.114017108,,0.220415282,,2006,,47,,,0.068138423,,,,,,,,,,,
US,Building Materials,0.038325583,0.124037106,0.162323614,,0.32340799,,2007,,48,,,0.089087683,,,,,,,,,,,
US,Building Materials,0.044664521,0.09345554,0.140440939,,0.298939167,,2008,,51,,,0.069271886,,,,,,,,,,,
US,Building Materials,0.026798511,0.074502728,0.126357118,,0.291052456,,2009,,53,,,0.054306697,,,,,,,,,,,
US,Building Materials,-0.011482951,0.045981205,0.114403469,,0.295534762,,2010,,46,,,0.039463925,,,,,,,,,,,
US,Building Materials,-0.040099041,0.041728134,0.111000633,,0.290738028,,2011,,45,,,0.031566949,,,,,,,,,,,
US,Building Materials,0.008164326,0.043038551,0.106671061,,0.280351025,,2012,,43,,,0.034069211,,,,,,,,,,,
